no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline
2,0,0.6596848697648924,1,0,78,2018,9,10,0,0,0,71.99652984728937,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,0,2018,4,30,0,0,0,62.51114003286816,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,68,2018,4,14,0,0,0,65.54680593497552,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.6596848697648924,0,0,8,2018,4,11,0,0,0,98.96308919818172,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,5,0,76,2018,3,21,0,0,0,47.08406940331557,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,88,2018,4,7,0,0,0,47.08406940331557,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,2,0,359,2018,9,16,0,0,0,61.90108993709317,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,28,2018,9,1,0,0,0,64.43650184546873,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,72,2017,12,5,0,0,0,38.15135031117312,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0.6596848697648924,2,1,4,2018,2,12,0,0,0,78.84012026064848,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,23,2018,10,15,0,0,0,56.77709009074347,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,283,2018,10,23,0,0,0,65.09297199083696,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,1.0161370573680801,5,0,255,2018,11,12,0,0,0,44.67791821539077,-0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,2,0,20,2018,3,31,0,0,0,48.41201975351528,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0.6596848697648924,4,0,29,2018,10,5,0,0,0,89.47564897755593,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,5,0,170,2018,8,10,0,0,0,44.812145966631626,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,4,1,54,2018,11,23,0,0,0,58.01362392990594,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,3,0,41,2018,2,5,0,0,0,48.639816459866324,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,86,2018,5,20,0,0,0,22.383855527492116,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,1,0,98,2018,5,7,0,0,0,67.50744158506254,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,109,2018,12,26,0,0,0,66.57859569700759,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,5,0,60,2018,6,10,0,0,0,51.83712222689417,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1.0161370573680801,4,0,59,2017,10,15,0,0,0,53.79605348045365,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,0,2017,11,5,0,0,0,53.66583020004446,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,1.0161370573680801,1,0,224,2018,10,29,0,0,0,57.44742820701824,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,0,0,0,2017,11,9,0,0,0,40.891485255716184,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1,-0.0,3,0,172,2018,10,4,0,0,0,63.88015682282833,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,23,2018,3,10,0,0,0,50.171566339893694,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,91,2018,3,21,0,0,0,42.49395657232266,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0161370573680801,2,0,30,2018,9,24,0,0,0,105.7604832017189,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,0,0,39,2018,9,25,0,0,0,74.27286780342753,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,4,0,52,2018,12,17,0,0,0,74.86477155570584,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,131,2018,9,9,0,0,0,74.22350703675669,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,1,0,1,2018,8,1,0,0,0,71.4504194162258,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,1,9,2018,10,6,0,0,0,83.70238207465988,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0161370573680801,1,0,70,2018,4,16,0,0,0,95.80248340727691,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,0,0,124,2018,7,3,0,0,0,54.654224179045215,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.6596848697648924,4,0,192,2018,7,25,0,0,0,68.10879816287466,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,1,0,39,2018,2,26,0,0,0,49.47004953458906,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,105,2018,3,18,0,0,0,37.0462940690745,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,2,0,5,2018,5,24,0,0,0,64.43650184546873,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,-0.0,3,0,48,2017,10,1,0,0,0,62.35872069627019,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,19,2018,5,7,0,0,0,76.88127445090532,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,3,0,54,2018,4,20,0,0,0,74.4455874265963,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,78,2018,4,8,0,0,0,51.83712222689417,-0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,75,2018,3,15,0,0,0,42.25016423360112,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,0,2017,8,25,0,0,0,62.40953401991722,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,2,0,3,2018,2,1,1,2,18,41.43583637354544,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,-0.0,1,0,17,2018,12,31,0,0,0,111.53613802165256,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,-0.0,4,0,30,2018,11,23,0,0,0,47.80723166716525,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,2,0,7,2017,9,19,0,0,0,72.44283405818786,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,5,0,203,2018,8,13,0,0,0,70.83396819783843,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,2,0,4,2018,11,2,1,0,4,53.14441115675325,1.0027748636230733,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,-0.0,1,0,9,2018,3,17,0,0,0,48.41201975351528,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,-0.0,2,0,30,2018,3,4,0,0,0,67.60772945454478,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,4,0,0,2017,12,2,0,0,0,42.49395657232266,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,1,11,2017,12,11,0,0,0,57.29285059426443,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,2,0,158,2018,2,27,0,0,0,55.7432224973774,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,1,0,4,2018,7,23,0,0,0,79.81649153877393,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,22,2017,12,18,0,0,0,40.891485255716184,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,-0.0,5,0,25,2018,11,15,0,0,0,42.52103035384917,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,1,0,31,2018,7,9,0,0,0,77.3227342667426,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,4,0,27,2018,6,29,0,0,0,75.1308733589965,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,4,0,58,2018,11,23,0,0,0,46.284327180521714,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1.0161370573680801,5,0,76,2018,10,16,0,0,0,54.680194312192505,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-0.0,3,0,9,2018,7,13,0,0,0,91.86267293743047,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,125,2018,8,7,0,0,0,63.88015682282833,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,7,2018,10,18,0,0,0,56.77709009074347,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1,1.0161370573680801,5,0,181,2018,8,4,0,0,0,74.27286780342753,0.8472069331797196,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,5,0,57,2018,4,12,0,0,0,67.25661320909383,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,2,0,12,2018,12,10,0,0,0,75.59863441065242,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,14,2018,10,7,0,0,0,93.76483433237918,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,3,0,35,2018,3,3,0,0,0,68.50921123013214,0.8472069331797196,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.4365844453567946,8,0,186,2018,8,7,0,0,0,63.65232892923473,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,-0.0,1,0,65,2018,8,4,0,0,0,73.12627882756506,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,68,2018,4,4,0,0,0,51.83712222689417,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,0,0,7,2018,7,25,1,0,2,51.05012687042819,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1.0161370573680801,5,0,78,2018,3,20,0,0,0,43.16995372215227,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,2,0,77,2018,4,2,0,0,0,44.812145966631626,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,2,0,64,2018,9,16,0,0,0,92.95721230931534,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,3,0,65,2018,7,26,0,0,0,82.58833495671024,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,-0.0,1,0,14,2018,7,21,0,0,0,122.06078240772003,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,152,2017,10,29,0,0,0,36.225060677008884,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,1,0,8,2018,9,2,0,0,0,68.95921047209387,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,1,0,24,2018,6,13,0,0,0,53.79605348045365,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.6596848697648924,3,0,112,2018,5,5,0,0,0,67.21646622137938,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,2,0,148,2018,7,15,0,0,0,74.4455874265963,1.0027748636230733,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,3,0,108,2018,4,15,0,0,0,52.020468845742585,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,12,2018,7,19,0,0,0,53.02958533134264,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,5,0,132,2018,8,10,0,0,0,57.58133961469901,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,4,0,175,2018,8,2,0,0,0,59.066370485390486,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,8,2018,6,10,0,0,0,87.07792419781438,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,4,0,87,2018,3,30,0,0,0,50.23478094360587,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,27,2017,12,4,0,0,0,47.81254230855265,-0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,4,0,270,2018,4,20,0,0,0,43.60167548666443,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,0,0,0,2017,9,27,1,0,6,0.0,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0,1.0161370573680801,6,0,113,2018,7,1,0,0,0,78.6201590789008,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,4,0,70,2018,9,11,0,0,0,92.95721230931534,1.0027748636230733,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,93,2018,10,27,0,0,0,54.654224179045215,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,3,0,60,2018,6,1,0,0,0,79.5237906344422,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,13,2018,4,29,0,0,0,72.27924256209897,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,0,1,196,2018,8,1,0,0,0,62.05369584876766,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,2,0,56,2018,5,3,0,0,0,88.66164224444252,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,16,2018,10,8,0,0,0,56.77709009074347,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,-0.0,2,0,58,2017,10,9,0,0,0,56.518918272576386,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,2,0,6,2018,12,4,0,0,0,42.52103035384917,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,-0.0,3,0,195,2018,8,17,0,0,0,70.20665675819559,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,4,0,61,2018,5,11,0,0,0,55.370252716944314,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,4,0,60,2017,12,23,0,0,0,57.79754889701376,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,14,2018,9,20,0,0,0,73.92722725662739,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,80,2018,6,23,0,0,0,57.44742820701824,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,5,0,113,2018,12,26,0,0,0,67.32686083611736,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,117,2018,7,19,0,0,0,62.05369584876766,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,61,2017,10,24,0,0,0,49.33800209928171,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,42,2018,3,22,0,0,0,53.24876258493685,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,14,2018,7,28,0,0,0,93.28990419970208,-0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,4,0,79,2018,4,13,0,0,0,54.680194312192505,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,3,2018,11,25,0,0,0,0.0,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1.0161370573680801,4,0,33,2018,4,24,0,0,0,79.09417009186241,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0,0.6596848697648924,4,0,197,2018,12,21,0,0,0,89.28422980206102,-0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,2,1,15,2017,12,30,0,0,0,82.24877968836397,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,4,0,75,2018,4,11,0,0,0,54.680194312192505,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,3,0,63,2018,8,3,0,0,0,65.74330475907,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,13,2018,6,3,0,0,0,83.86201977809036,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,5,2018,1,13,0,0,0,40.891485255716184,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,1,0,73,2018,8,6,0,0,0,75.11116751305458,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,1,2018,4,18,0,0,0,70.78919103306674,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
